N,c1,c2,c3,liar_caught
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,4,10,10,false
24,10,10,4,false
24,10,4,10,false
24,7,10,7,false
24,10,7,7,false
24,7,7,10,false
24,7,10,7,false
24,10,7,7,false
24,7,7,10,false
24,7,10,7,false
24,10,7,7,false
24,7,7,10,false
24,7,10,7,false
24,10,7,7,false
24,7,7,10,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,2,11,11,false
24,11,11,2,false
24,11,2,11,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,6,12,6,false
24,12,6,6,false
24,6,6,12,false
24,6,12,6,false
24,12,6,6,false
24,6,6,12,false
24,6,12,6,false
24,12,6,6,false
24,6,6,12,false
24,6,12,6,false
24,12,6,6,false
24,6,6,12,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,5,14,5,false
24,14,5,5,false
24,5,5,14,true
24,5,14,5,false
24,14,5,5,false
24,5,5,14,true
24,5,14,5,false
24,14,5,5,false
24,5,5,14,true
24,5,14,5,false
24,14,5,5,false
24,5,5,14,true
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,4,16,4,false
24,16,4,4,false
24,4,4,16,true
24,4,16,4,false
24,16,4,4,false
24,4,4,16,true
24,4,16,4,false
24,16,4,4,false
24,4,4,16,true
24,4,16,4,false
24,16,4,4,false
24,4,4,16,true
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,3,18,3,false
24,18,3,3,false
24,3,3,18,true
24,3,18,3,false
24,18,3,3,false
24,3,3,18,true
24,3,18,3,false
24,18,3,3,false
24,3,3,18,true
24,3,18,3,false
24,18,3,3,false
24,3,3,18,true
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,2,20,2,false
24,20,2,2,false
24,2,2,20,false
24,2,20,2,false
24,20,2,2,false
24,2,2,20,false
24,2,20,2,false
24,20,2,2,false
24,2,2,20,false
24,2,20,2,false
24,20,2,2,false
24,2,2,20,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,1,22,1,false
24,22,1,1,false
24,1,1,22,false
24,1,22,1,false
24,22,1,1,false
24,1,1,22,false
24,1,22,1,false
24,22,1,1,false
24,1,1,22,false
24,1,22,1,false
24,22,1,1,false
24,1,1,22,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
24,8,8,8,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,9,7,9,false
25,9,7,9,false
25,7,9,9,false
25,9,9,7,false
25,8,8,9,false
25,8,9,8,false
25,9,8,8,false
25,8,8,9,false
25,8,9,8,false
25,9,8,8,false
25,8,8,9,false
25,8,9,8,false
25,9,8,8,false
25,8,8,9,false
25,8,9,8,false
25,9,8,8,false
25,8,8,9,false
25,8,9,8,false
25,9,8,8,false
25,8,8,9,false
25,8,9,8,false
25,9,8,8,false
25,8,8,9,false
25,8,9,8,false
25,9,8,8,false
25,8,8,9,false
